LocationID,Year,LocationAbbr,LocationDesc,GeographicLevel,DataSource,Class,Topic,Data_Value,Data_Value_Unit,Data_Value_Type,Data_Value_Footnote_Symbol,Data_Value_Footnote,Confidence_limit_Low,Confidence_limit_High,StratificationCategory1,Stratification1,TopicID,X_long,Y_lat
1059,2012,AL,Franklin,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,63.6,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,53,81.1,Age group,Ages 35-64 years,T2,-87.84362647,34.44204214
1059,2012,AL,Franklin,County,NVSS,Cardiovascular Diseases,Stroke,435.9,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,379.6,503.3,Age group,Ages 65 years and older,T6,-87.84362647,34.44204214
1059,2012,AL,Franklin,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,700,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,616.2,806.5,Age group,Ages 65 years and older,T2,-87.84362647,34.44204214
1061,2012,AL,Geneva,County,NVSS,Cardiovascular Diseases,Stroke,25.2,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,21.1,30.7,Age group,Ages 35-64 years,T6,-85.83914027,31.09493585
1061,2012,AL,Geneva,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,87.7,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,70.5,104,Age group,Ages 35-64 years,T2,-85.83914027,31.09493585
1061,2012,AL,Geneva,County,NVSS,Cardiovascular Diseases,Stroke,316.9,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,270.4,362.4,Age group,Ages 65 years and older,T6,-85.83914027,31.09493585
1061,2012,AL,Geneva,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,833.2,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,725,929,Age group,Ages 65 years and older,T2,-85.83914027,31.09493585
1063,2012,AL,Greene,County,NVSS,Cardiovascular Diseases,Stroke,29.5,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,21.3,38.4,Age group,Ages 35-64 years,T6,-87.95228523,32.85350035
1063,2012,AL,Greene,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,38.8,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,28.3,48.9,Age group,Ages 35-64 years,T2,-87.95228523,32.85350035
1063,2012,AL,Greene,County,NVSS,Cardiovascular Diseases,Stroke,272.2,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,229.8,320.1,Age group,Ages 65 years and older,T6,-87.95228523,32.85350035
1063,2012,AL,Greene,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,247.5,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,208.1,290.2,Age group,Ages 65 years and older,T2,-87.95228523,32.85350035
1065,2012,AL,Hale,County,NVSS,Cardiovascular Diseases,Stroke,32.5,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,26.3,41.1,Age group,Ages 35-64 years,T6,-87.62917044,32.76270033
1065,2012,AL,Hale,County,NVSS,Cardiovascular Diseases,Stroke,309.3,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,258,359.1,Age group,Ages 65 years and older,T6,-87.62917044,32.76270033
1065,2012,AL,Hale,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,70.8,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,56.7,92.1,Age group,Ages 35-64 years,T2,-87.62917044,32.76270033
1065,2012,AL,Hale,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,477.7,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,400.9,583.7,Age group,Ages 65 years and older,T2,-87.62917044,32.76270033
1067,2012,AL,Henry,County,NVSS,Cardiovascular Diseases,Stroke,27.2,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,21.7,34.1,Age group,Ages 35-64 years,T6,-85.24139992,31.51454902
1067,2012,AL,Henry,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,628.2,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,529.8,726.6,Age group,Ages 65 years and older,T2,-85.24139992,31.51454902
1067,2012,AL,Henry,County,NVSS,Cardiovascular Diseases,Stroke,299,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,248.7,351.6,Age group,Ages 65 years and older,T6,-85.24139992,31.51454902
1067,2012,AL,Henry,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,58.2,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,46.3,73.3,Age group,Ages 35-64 years,T2,-85.24139992,31.51454902
1069,2012,AL,Houston,County,NVSS,Cardiovascular Diseases,Stroke,19.2,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,15.8,23.4,Age group,Ages 35-64 years,T6,-85.30233952,31.15301715
1069,2012,AL,Houston,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,36.5,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,30.4,43.8,Age group,Ages 35-64 years,T2,-85.30233952,31.15301715
1069,2012,AL,Houston,County,NVSS,Cardiovascular Diseases,Stroke,273.2,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,242.3,306.2,Age group,Ages 65 years and older,T6,-85.30233952,31.15301715
1069,2012,AL,Houston,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,483,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,428.5,549.2,Age group,Ages 65 years and older,T2,-85.30233952,31.15301715
1071,2012,AL,Jackson,County,NVSS,Cardiovascular Diseases,Stroke,334.4,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,287.2,380.1,Age group,Ages 65 years and older,T6,-85.99901677,34.77967145
1071,2012,AL,Jackson,County,NVSS,Cardiovascular Diseases,Stroke,23.1,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,18.2,29.9,Age group,Ages 35-64 years,T6,-85.99901677,34.77967145
1071,2012,AL,Jackson,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,752.2,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,673.2,842.2,Age group,Ages 65 years and older,T2,-85.99901677,34.77967145
1071,2012,AL,Jackson,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,123.8,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,105.8,150.9,Age group,Ages 35-64 years,T2,-85.99901677,34.77967145
1073,2012,AL,Jefferson,County,NVSS,Cardiovascular Diseases,Stroke,28,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,24.9,32.2,Age group,Ages 35-64 years,T6,-86.89630765,33.55450598
1073,2012,AL,Jefferson,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,59.6,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,53.8,65.9,Age group,Ages 35-64 years,T2,-86.89630765,33.55450598
1073,2012,AL,Jefferson,County,NVSS,Cardiovascular Diseases,Stroke,362.7,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,333.9,388.5,Age group,Ages 65 years and older,T6,-86.89630765,33.55450598
1073,2012,AL,Jefferson,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,499.5,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,465.8,532.2,Age group,Ages 65 years and older,T2,-86.89630765,33.55450598
1075,2012,AL,Lamar,County,NVSS,Cardiovascular Diseases,Stroke,358.6,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,306.9,429.4,Age group,Ages 65 years and older,T6,-88.09687939,33.77893899
1075,2012,AL,Lamar,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,85.3,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,66,114.3,Age group,Ages 35-64 years,T2,-88.09687939,33.77893899
1075,2012,AL,Lamar,County,NVSS,Cardiovascular Diseases,Stroke,31.1,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,24.5,41.6,Age group,Ages 35-64 years,T6,-88.09687939,33.77893899
1075,2012,AL,Lamar,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,694.2,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,605.1,791.7,Age group,Ages 65 years and older,T2,-88.09687939,33.77893899
1077,2012,AL,Lauderdale,County,NVSS,Cardiovascular Diseases,Stroke,23.5,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,19.5,27.9,Age group,Ages 35-64 years,T6,-87.65414319,34.9014529
1077,2012,AL,Lauderdale,County,NVSS,Cardiovascular Diseases,Stroke,335.1,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,297.7,375.1,Age group,Ages 65 years and older,T6,-87.65414319,34.9014529
1077,2012,AL,Lauderdale,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,62,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,54,75,Age group,Ages 35-64 years,T2,-87.65414319,34.9014529
1077,2012,AL,Lauderdale,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,480.5,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,434.3,538.5,Age group,Ages 65 years and older,T2,-87.65414319,34.9014529
1079,2012,AL,Lawrence,County,NVSS,Cardiovascular Diseases,Stroke,24.4,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,19.4,29.8,Age group,Ages 35-64 years,T6,-87.31091522,34.52255318
1079,2012,AL,Lawrence,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,71.6,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,57.8,85.7,Age group,Ages 35-64 years,T2,-87.31091522,34.52255318
1079,2012,AL,Lawrence,County,NVSS,Cardiovascular Diseases,Stroke,401.2,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,345.1,455.1,Age group,Ages 65 years and older,T6,-87.31091522,34.52255318
1079,2012,AL,Lawrence,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,650.3,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,569,755.6,Age group,Ages 65 years and older,T2,-87.31091522,34.52255318
1081,2012,AL,Lee,County,NVSS,Cardiovascular Diseases,Stroke,20.9,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,17.8,25.5,Age group,Ages 35-64 years,T6,-85.35489822,32.60106335
1081,2012,AL,Lee,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,40.8,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,34.3,47.9,Age group,Ages 35-64 years,T2,-85.35489822,32.60106335
1081,2012,AL,Lee,County,NVSS,Cardiovascular Diseases,Stroke,281.4,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,252.6,321.8,Age group,Ages 65 years and older,T6,-85.35489822,32.60106335
1081,2012,AL,Lee,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,435.1,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,384.6,491.6,Age group,Ages 65 years and older,T2,-85.35489822,32.60106335
1083,2012,AL,Limestone,County,NVSS,Cardiovascular Diseases,Stroke,18.6,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,15.7,22.8,Age group,Ages 35-64 years,T6,-86.98148088,34.81015922
1083,2012,AL,Limestone,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,70.1,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,61,81.7,Age group,Ages 35-64 years,T2,-86.98148088,34.81015922
1083,2012,AL,Limestone,County,NVSS,Cardiovascular Diseases,Stroke,329,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,289.7,370.3,Age group,Ages 65 years and older,T6,-86.98148088,34.81015922
1083,2012,AL,Limestone,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,577.9,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,511.3,651.3,Age group,Ages 65 years and older,T2,-86.98148088,34.81015922
1085,2012,AL,Lowndes,County,NVSS,Cardiovascular Diseases,Stroke,46.9,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,36.4,59,Age group,Ages 35-64 years,T6,-86.64999101,32.15511991
1085,2012,AL,Lowndes,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,55.4,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,44.9,70.3,Age group,Ages 35-64 years,T2,-86.64999101,32.15511991
1085,2012,AL,Lowndes,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,594.1,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,488.7,697.6,Age group,Ages 65 years and older,T2,-86.64999101,32.15511991
1085,2012,AL,Lowndes,County,NVSS,Cardiovascular Diseases,Stroke,330.9,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,271.9,404.3,Age group,Ages 65 years and older,T6,-86.64999101,32.15511991
1087,2012,AL,Macon,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,42.3,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,35,53.5,Age group,Ages 35-64 years,T2,-85.69256899,32.38582729
1087,2012,AL,Macon,County,NVSS,Cardiovascular Diseases,Stroke,34.3,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,28.5,42.6,Age group,Ages 35-64 years,T6,-85.69256899,32.38582729
1087,2012,AL,Macon,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,396.3,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,340.7,472.2,Age group,Ages 65 years and older,T2,-85.69256899,32.38582729
1087,2012,AL,Macon,County,NVSS,Cardiovascular Diseases,Stroke,287.4,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,252.1,330.7,Age group,Ages 65 years and older,T6,-85.69256899,32.38582729
1089,2012,AL,Madison,County,NVSS,Cardiovascular Diseases,Stroke,277.5,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,252.6,307.7,Age group,Ages 65 years and older,T6,-86.54980611,34.76286101
1089,2012,AL,Madison,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,357.6,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,326,388.9,Age group,Ages 65 years and older,T2,-86.54980611,34.76286101
1089,2012,AL,Madison,County,NVSS,Cardiovascular Diseases,Stroke,16.6,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,14.1,19.7,Age group,Ages 35-64 years,T6,-86.54980611,34.76286101
1089,2012,AL,Madison,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,39.7,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,33.9,45.6,Age group,Ages 35-64 years,T2,-86.54980611,34.76286101
1091,2012,AL,Marengo,County,NVSS,Cardiovascular Diseases,Stroke,39.7,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,31.8,50.1,Age group,Ages 35-64 years,T6,-87.78922106,32.24779405
1091,2012,AL,Marengo,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,125.5,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,103.1,149.5,Age group,Ages 35-64 years,T2,-87.78922106,32.24779405
1091,2012,AL,Marengo,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,748.9,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,649.2,847.8,Age group,Ages 65 years and older,T2,-87.78922106,32.24779405
1091,2012,AL,Marengo,County,NVSS,Cardiovascular Diseases,Stroke,344.4,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,294.6,391.3,Age group,Ages 65 years and older,T6,-87.78922106,32.24779405
1093,2012,AL,Marion,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,190,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,163.7,224.9,Age group,Ages 35-64 years,T2,-87.88724524,34.13675456
1093,2012,AL,Marion,County,NVSS,Cardiovascular Diseases,Stroke,319.2,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,276.9,366.2,Age group,Ages 65 years and older,T6,-87.88724524,34.13675456
1093,2012,AL,Marion,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,807.5,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,715,931.2,Age group,Ages 65 years and older,T2,-87.88724524,34.13675456
1093,2012,AL,Marion,County,NVSS,Cardiovascular Diseases,Stroke,21,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,17.3,25.5,Age group,Ages 35-64 years,T6,-87.88724524,34.13675456
1095,2012,AL,Marshall,County,NVSS,Cardiovascular Diseases,Stroke,21.5,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,17.2,26.3,Age group,Ages 35-64 years,T6,-86.30632283,34.367033
1095,2012,AL,Marshall,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,102.5,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,85.1,119.2,Age group,Ages 35-64 years,T2,-86.30632283,34.367033
1095,2012,AL,Marshall,County,NVSS,Cardiovascular Diseases,Stroke,400,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,361.9,446.6,Age group,Ages 65 years and older,T6,-86.30632283,34.367033
1095,2012,AL,Marshall,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,642.1,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,575.9,722.2,Age group,Ages 65 years and older,T2,-86.30632283,34.367033
1097,2012,AL,Mobile,County,NVSS,Cardiovascular Diseases,Stroke,26.5,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,23.1,31,Age group,Ages 35-64 years,T6,-88.20661673,30.77909182
1097,2012,AL,Mobile,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,90.2,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,81.5,101.9,Age group,Ages 35-64 years,T2,-88.20661673,30.77909182
1097,2012,AL,Mobile,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,860.7,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,804.6,927.9,Age group,Ages 65 years and older,T2,-88.20661673,30.77909182
1097,2012,AL,Mobile,County,NVSS,Cardiovascular Diseases,Stroke,334.2,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,302.5,370.8,Age group,Ages 65 years and older,T6,-88.20661673,30.77909182
1099,2012,AL,Monroe,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,625.9,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,551.7,715.9,Age group,Ages 65 years and older,T2,-87.3653789,31.5710221
1099,2012,AL,Monroe,County,NVSS,Cardiovascular Diseases,Stroke,33.8,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,28.5,41.6,Age group,Ages 35-64 years,T6,-87.3653789,31.5710221
1099,2012,AL,Monroe,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,67,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,54.1,84.2,Age group,Ages 35-64 years,T2,-87.3653789,31.5710221
1099,2012,AL,Monroe,County,NVSS,Cardiovascular Diseases,Stroke,331.7,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,294.9,389.6,Age group,Ages 65 years and older,T6,-87.3653789,31.5710221
1101,2012,AL,Montgomery,County,NVSS,Cardiovascular Diseases,Stroke,32,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,27.6,37,Age group,Ages 35-64 years,T6,-86.20793965,32.22056206
1101,2012,AL,Montgomery,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,45,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,39.4,53,Age group,Ages 35-64 years,T2,-86.20793965,32.22056206
1101,2012,AL,Montgomery,County,NVSS,Cardiovascular Diseases,Stroke,310.2,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,270.8,342.1,Age group,Ages 65 years and older,T6,-86.20793965,32.22056206
1101,2012,AL,Montgomery,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,490.1,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,439.8,544.3,Age group,Ages 65 years and older,T2,-86.20793965,32.22056206
1103,2012,AL,Morgan,County,NVSS,Cardiovascular Diseases,Stroke,21.5,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,18,25.7,Age group,Ages 35-64 years,T6,-86.85330245,34.4533685
1103,2012,AL,Morgan,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,113.9,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,98.2,130.5,Age group,Ages 35-64 years,T2,-86.85330245,34.4533685
1103,2012,AL,Morgan,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,699.3,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,629.2,782.6,Age group,Ages 65 years and older,T2,-86.85330245,34.4533685
1103,2012,AL,Morgan,County,NVSS,Cardiovascular Diseases,Stroke,324.6,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,279.5,374.1,Age group,Ages 65 years and older,T6,-86.85330245,34.4533685
1105,2012,AL,Perry,County,NVSS,Cardiovascular Diseases,Stroke,37.3,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,27.2,51.9,Age group,Ages 35-64 years,T6,-87.29431924,32.63859787
1105,2012,AL,Perry,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,111.7,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,88.6,151.9,Age group,Ages 35-64 years,T2,-87.29431924,32.63859787
